,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
320,Light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Lower Eyre Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Loxton Waikerie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Maralinga Tjarutja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Marion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Mid Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Mitcham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Mount Barker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Mount Gambier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Mount Remarkable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Murray Bridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Naracoorte Lucindale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Northern Areas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Norwood Payneham and St Peters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Onkaparinga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Orroroo Carrieton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Peterborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Playford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Port Adelaide Enfield,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
339,Port Augusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Port Lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Port Pirie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Renmark Paringa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Robe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Roxby Downs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Salisbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Southern Mallee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Streaky Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Tatiara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Tea Tree Gully,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Coorong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Tumby Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Unley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Victor Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Wakefield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Walkerville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Wattle Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,West Torrens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
359,Whyalla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Wudinna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Yankalilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Yorke Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Unincorporated SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
364,No Fixed Address (SA),0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
365,Migratory - Offshore - Shipping (SA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Albany,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,10
367,Armadale,4,0,0,0,0,257,4,4,0,0,0,0,0,29,0,0,299
368,Ashburton,0,125,0,0,8,72,43,13,0,0,143,25,0,228,5,0,669
369,Augusta Margaret River,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
370,Bassendean,27,23,3,0,6,1081,73,0,0,9,4,0,10,105,4,0,1344
371,Bayswater,29,80,0,0,17,2669,184,7,4,9,22,0,28,339,13,0,3410
372,Belmont,15,46,0,0,20,3763,160,33,9,7,50,6,91,506,18,0,4713
373,Beverley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Boddington,0,7,0,0,0,31,0,0,0,0,0,0,0,11,0,0,55
375,Boyup Brook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Bridgetown-Greenbushes,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
377,Brookton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
378,Broome,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,15
379,Broomehill-Tambellup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Bruce Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
381,Bunbury,0,0,0,0,0,10,8,0,0,0,0,0,0,4,0,0,21
382,Busselton,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
383,Cambridge,23,6,0,0,0,330,19,0,0,0,4,0,23,69,0,0,478
384,Canning,37,17,0,0,10,2839,97,38,11,5,14,0,62,234,8,0,3380
385,Capel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Carnamah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Carnarvon,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12
388,Chapman Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Chittering,0,0,0,0,0,202,15,0,0,0,0,0,11,26,0,0,258
390,Christmas Island,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
391,Claremont,4,3,0,0,0,102,4,0,0,0,0,0,0,6,0,0,123
392,Cockburn,15,6,6,0,4,671,20,11,0,0,10,0,26,87,13,0,851
393,Cocos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Collie,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,10
395,Coolgardie,0,15,0,0,0,9,8,0,0,0,20,0,3,27,0,0,92
396,Coorow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Corrigin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Cottesloe,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,34
399,Cranbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Cuballing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Cue,0,0,0,0,0,7,0,0,0,0,9,0,0,4,0,0,22
402,Cunderdin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
403,Dalwallinu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
404,Dandaragan,0,3,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30
405,Dardanup,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
406,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
407,Derby-West Kimberley,0,8,0,0,0,10,6,0,0,0,4,4,0,5,0,0,36
408,Donnybrook-Balingup,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,14
409,Dowerin,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,10
410,Dumbleyung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Dundas,0,3,0,0,0,0,5,0,0,0,9,0,0,7,0,0,23
412,East Fremantle,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,26
413,East Pilbara,0,224,0,0,10,108,57,13,0,0,164,41,9,277,5,0,907
414,Esperance,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,4
415,Exmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
416,Fremantle,51,3,0,0,0,269,4,3,0,0,4,0,25,30,0,0,387
417,Gingin,0,0,0,0,0,48,8,0,0,0,0,0,0,9,0,0,71
418,Gnowangerup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
419,Goomalling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
420,Gosnells,7,3,0,0,0,802,27,11,0,0,0,0,22,89,3,0,964
421,Greater Geraldton,0,0,0,0,0,10,0,0,0,0,0,0,6,10,0,0,25
422,Halls Creek,0,3,0,0,0,5,0,0,0,0,9,0,0,0,0,0,22
423,Harvey,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,10
424,Irwin,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
425,Jerramungup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
426,Joondalup,17,4,0,0,0,1465,57,3,0,0,0,0,44,232,0,0,1831
427,Kalamunda,4,14,0,0,0,1318,53,15,6,0,8,0,21,144,9,0,1590
428,Kalgoorlie-Boulder,0,11,0,0,0,45,22,0,0,0,16,3,7,43,0,0,151
429,Karratha,0,33,0,0,0,31,25,3,0,0,22,11,6,60,0,0,193
430,Katanning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Kellerberrin,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
432,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Kojonup,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
434,Kondinin,0,0,0,0,0,3,0,0,0,0,3,4,0,9,0,0,28
435,Koorda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Kulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Kwinana,0,0,0,0,0,133,8,4,0,0,3,0,4,25,0,0,174
438,Lake Grace,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
439,Laverton,0,35,0,0,0,20,14,0,0,0,48,5,0,49,3,0,170
440,Leonora,0,33,0,0,0,19,19,0,0,0,37,5,4,72,0,0,190
441,Mandurah,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,30
442,Manjimup,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
443,Meekatharra,0,12,0,0,0,8,9,0,0,0,23,0,0,18,0,0,75
444,Melville,37,8,0,0,0,497,12,0,4,0,13,0,18,99,3,0,685
445,Menzies,0,12,0,0,4,3,5,0,0,0,23,0,0,16,0,0,59
446,Merredin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
447,Mingenew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Moora,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,16
449,Morawa,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
450,Mosman Park,0,0,0,0,0,54,0,0,0,0,0,0,0,5,0,0,64
451,Mount Magnet,0,7,0,0,0,3,4,0,0,0,10,0,3,9,4,0,37
452,Mount Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Mukinbudin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,Mundaring,9,12,0,0,14,1510,119,12,8,6,5,6,25,215,12,0,1945
455,Murchison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Murray,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9
457,Nannup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Narembeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Narrogin,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
460,Nedlands,19,0,0,0,0,379,14,0,3,0,0,0,10,42,3,0,474
461,Ngaanyatjarraku,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
462,Northam,0,0,0,0,0,208,19,0,0,0,0,0,9,17,0,0,249
463,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
464,Nungarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Peppermint Grove,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17
466,Perenjori,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,28
467,Perth,1677,333,3,0,36,3516,304,3,43,25,95,4,775,929,33,0,7782
468,Pingelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Plantagenet,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,7
470,Port Hedland,0,8,0,0,0,48,25,3,0,0,27,10,6,45,0,0,167
471,Quairading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Ravensthorpe,0,14,0,0,0,4,6,0,0,0,4,4,0,6,0,0,37
473,Rockingham,0,0,0,0,0,89,0,0,0,0,4,0,4,8,0,0,114
474,Sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Serpentine-Jarrahdale,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17
476,Shark Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,South Perth,6,5,0,0,0,289,10,3,4,0,0,0,14,46,0,0,376
478,Stirling,50,60,5,0,20,4709,217,13,18,3,18,8,150,543,23,0,5837
479,Subiaco,81,8,0,0,0,521,14,0,0,0,8,0,52,96,6,0,781
480,Swan,101,253,3,8,107,15676,1488,231,51,111,141,658,2564,2595,83,0,24077
481,Tammin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Three Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Toodyay,0,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,28
484,Trayning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Upper Gascoyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Victoria Park,48,11,0,0,5,1204,55,4,6,0,17,0,39,183,5,0,1586
487,Victoria Plains,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11
488,Vincent,77,20,0,0,3,1008,58,0,4,0,11,0,64,127,6,0,1377
489,Wagin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Wandering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Wanneroo,14,25,4,0,14,3034,165,23,8,5,13,0,31,272,10,0,3616
492,Waroona,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
493,West Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Westonia,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
495,Wickepin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Wiluna,0,17,0,0,0,6,6,0,0,0,32,4,0,50,4,0,117
498,Wongan-Ballidu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
499,Woodanilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Wyalkatchem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Wyndham-East Kimberley,0,5,0,0,0,0,4,5,0,0,0,3,0,3,0,0,17
502,Yalgoo,0,3,0,0,0,0,0,0,0,0,3,3,0,8,0,0,23
503,Yilgarn,0,8,0,0,0,10,6,4,0,0,0,7,0,17,3,0,54
504,York,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,11
505,No Fixed Address (WA),18,58,0,0,19,2228,177,125,5,10,138,33,141,538,16,0,3517
506,Migratory - Offshore - Shipping (WA),0,0,0,0,0,0,0,0,0,0,24,5,0,11,0,0,45
507,Break O'Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Burnie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Central Coast (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Central Highlands (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Circular Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Clarence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Derwent Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Devonport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Dorset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Flinders (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,George Town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Glamorgan-Spring Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Glenorchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Hobart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Huon Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Kentish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,King Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Kingborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Latrobe (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Launceston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Meander Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Northern Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Sorell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Southern Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Tasman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Waratah-Wynyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,West Coast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,West Tamar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,No Fixed Address (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Migratory - Offshore - Shipping (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Alice Springs,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
539,Barkly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Belyuen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Central Desert,0,3,0,0,0,0,0,0,0,0,10,0,0,9,0,0,22
542,Coomalie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Darwin,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
544,Darwin Waterfront Precinct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,East Arnhem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Katherine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
548,MacDonnell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Palmerston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
550,Roper Gulf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Tiwi Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Victoria Daly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Wagait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,West Arnhem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,West Daly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Unincorporated NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,No Fixed Address (NT),0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
558,Migratory - Offshore - Shipping (NT),0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
559,Unincorporated ACT,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12
560,No Fixed Address (ACT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Migratory - Offshore - Shipping (ACT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Unincorp. Other Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,No Fixed Address (OT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Migratory - Offshore - Shipping (OT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,POW not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76431,76431
566,Total,2386,1615,22,11,314,51756,3683,602,194,199,1276,893,4501,8771,315,76431,152974
